YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,WD50M,PRECTOTCORR_next,TS_next,RH2M_next,PS_next,WS1OM_next,WD1OM_next
1982,4,29,7.75,88.12,0.01,12.32,10.35,11.33,11.74,4.59,14.76,10.17,101.56,5.0,6.08,3.0,3.08,183.88,7.27,8.85,4.28,4.58,184.5,0.0,12.53,84.38,101.41,3.66,172.56
1982,4,30,8.18,84.38,0.0,13.97,11.2,12.58,12.53,7.42,18.72,11.3,101.41,3.66,5.59,0.96,4.62,172.56,5.36,8.38,1.37,7.02,174.0,0.0,11.71,85.5,101.43,2.92,91.12
1982,5,1,7.57,85.5,0.0,12.42,10.05,11.23,11.71,4.04,14.63,10.58,101.43,2.92,4.8,0.77,4.03,91.12,3.97,6.05,1.05,5.01,90.5,0.69,11.97,85.06,101.57,6.47,301.06
1982,5,2,7.63,85.06,0.69,12.67,10.14,11.4,11.97,5.46,16.15,10.69,101.57,6.47,12.3,0.78,11.53,301.06,8.45,15.32,1.07,14.25,300.69,0.0,11.87,82.56,102.14,2.27,186.69
1982,5,3,7.32,82.56,0.0,12.61,9.57,11.09,11.87,4.9,15.4,10.51,102.14,2.27,4.13,0.37,3.77,186.69,3.2,5.76,0.55,5.21,188.06,0.01,12.55,78.0,102.04,3.23,154.69
1982,5,4,7.14,78.0,0.01,13.25,9.2,11.23,12.55,6.26,16.76,10.51,102.04,3.23,8.52,1.04,7.48,154.69,4.17,9.98,1.49,8.48,155.75,1.0,12.43,87.12,102.26,8.19,318.25
1982,5,5,7.57,87.12,1.0,12.2,10.11,11.15,12.43,2.83,13.8,10.97,102.26,8.19,9.59,7.14,2.45,318.25,9.81,11.48,8.37,3.12,333.31,0.01,12.87,87.12,102.27,4.17,186.75
1982,5,6,7.81,87.12,0.01,12.69,10.58,11.64,12.87,3.38,14.39,11.01,102.27,4.17,7.16,1.63,5.52,186.75,5.38,8.54,2.55,5.99,186.12,0.58,13.04,88.0,102.09,3.38,232.44
1982,5,7,8.06,88.0,0.58,12.99,11.02,12.01,13.04,3.88,15.36,11.48,102.09,3.38,7.13,0.05,7.07,232.44,4.41,9.12,0.14,8.98,231.25,0.44,13.41,86.94,102.45,4.3,332.5
1982,5,8,8.42,86.94,0.44,13.96,11.79,12.87,13.41,3.73,15.89,12.16,102.45,4.3,6.13,2.11,4.02,332.5,6.46,8.98,3.5,5.48,332.0,0.1,13.84,83.25,102.89,3.95,283.56
1982,5,9,8.42,83.25,0.1,14.65,11.78,13.22,13.84,3.2,16.44,13.23,102.89,3.95,6.48,1.81,4.66,283.56,6.08,9.67,2.85,6.82,328.12,0.0,14.31,83.5,103.12,1.84,184.25
1982,5,10,8.67,83.5,0.0,15.22,12.35,13.78,14.31,4.98,18.08,13.1,103.12,1.84,3.35,0.4,2.96,184.25,2.46,4.3,0.53,3.77,185.69,0.1,14.37,78.5,103.01,2.34,151.62
1982,5,11,8.18,78.5,0.1,15.24,11.33,13.28,14.37,4.92,18.0,13.08,103.01,2.34,3.96,1.16,2.79,151.62,3.42,5.5,1.66,3.84,151.94,0.0,14.96,68.56,102.52,3.73,162.75
1982,5,12,7.45,68.56,0.0,15.76,9.85,12.81,14.96,4.61,18.3,13.69,102.52,3.73,5.67,1.05,4.62,162.75,5.71,8.45,1.61,6.84,163.69,0.0,15.13,77.12,101.83,4.1,179.56
1982,5,13,8.67,77.12,0.0,16.19,12.05,14.12,15.13,4.4,18.37,13.98,101.83,4.1,5.21,2.62,2.59,179.56,6.15,7.69,4.21,3.48,180.0,0.06,15.38,69.5,100.96,3.19,187.94
1982,5,14,8.0,69.5,0.06,16.51,10.74,13.62,15.38,4.34,18.72,14.38,100.96,3.19,4.78,1.12,3.67,187.94,4.77,7.83,1.55,6.27,188.38,1.46,15.11,85.38,101.08,7.66,349.31
1982,5,15,9.4,85.38,1.46,15.73,13.27,14.5,15.11,2.64,17.32,14.68,101.08,7.66,9.16,5.48,3.67,349.31,10.02,12.14,7.53,4.61,349.31,0.08,15.15,86.31,101.84,5.38,283.62
1982,5,16,9.34,86.31,0.08,15.48,13.19,14.33,15.15,2.96,16.97,14.0,101.84,5.38,8.23,2.31,5.91,283.62,7.27,10.25,3.16,7.09,268.75,0.0,16.01,79.56,101.81,3.41,179.12
1982,5,17,9.28,79.56,0.0,16.73,13.08,14.9,16.01,5.75,19.62,13.87,101.81,3.41,5.61,0.88,4.73,179.12,5.1,8.45,1.32,7.13,179.94,0.0,16.34,77.62,101.45,3.3,195.94
1982,5,18,9.52,77.62,0.0,17.54,13.48,15.51,16.34,5.3,20.17,14.87,101.45,3.3,6.66,1.51,5.15,195.94,4.73,8.85,2.11,6.74,196.69,0.02,15.83,83.12,101.38,4.03,248.75
1982,5,19,9.7,83.12,0.02,16.73,13.76,15.24,15.83,6.48,21.21,14.74,101.38,4.03,7.62,0.67,6.95,248.75,5.32,9.19,0.67,8.52,249.38,0.09,15.74,88.81,101.41,6.58,222.19
1982,5,20,9.89,88.81,0.09,15.94,14.09,15.01,15.74,2.38,17.27,14.9,101.41,6.58,7.8,1.94,5.86,222.19,8.57,10.22,3.07,7.14,221.88,0.13,15.91,78.75,101.65,6.92,168.75
1982,5,21,8.73,78.75,0.13,15.98,12.18,14.08,15.91,3.36,17.76,14.4,101.65,6.92,10.84,4.19,6.66,168.75,8.75,12.77,5.7,7.06,168.62,0.3,16.25,80.75,101.66,4.22,179.44
1982,5,22,9.22,80.75,0.3,16.37,13.0,14.69,16.25,3.57,18.31,14.74,101.66,4.22,6.85,1.2,5.66,179.44,5.44,8.25,1.59,6.66,179.38,2.27,17.01,78.94,101.38,1.75,127.69
1982,5,23,9.34,78.94,2.27,17.02,13.15,15.08,17.01,5.7,20.23,14.52,101.38,1.75,3.58,0.12,3.46,127.69,2.16,4.39,0.09,4.3,112.06,1.13,17.21,81.69,101.55,5.45,300.62
1982,5,24,9.89,81.69,1.13,17.3,14.07,15.69,17.21,3.5,19.04,15.54,101.55,5.45,7.98,1.59,6.38,300.62,7.01,9.76,2.05,7.71,300.44,0.0,17.87,79.75,101.79,3.12,204.19
1982,5,25,10.19,79.75,0.0,18.3,14.58,16.44,17.87,5.59,21.24,15.65,101.79,3.12,5.3,0.96,4.34,204.19,4.48,7.84,1.1,6.73,205.06,3.0,18.06,81.88,101.82,3.6,224.0
1982,5,26,10.56,81.88,3.0,18.51,15.12,16.81,18.06,5.76,21.94,16.19,101.82,3.6,8.5,0.27,8.23,224.0,4.71,10.36,0.26,10.1,224.38,0.46,17.59,84.69,102.22,5.59,209.19
1982,5,27,10.38,84.69,0.46,17.59,14.93,16.26,17.59,3.64,19.24,15.61,102.22,5.59,7.58,2.87,4.7,209.19,6.98,9.14,4.27,4.88,209.25,0.0,18.31,70.31,102.22,2.92,208.75
1982,5,28,8.85,70.31,0.0,18.29,12.4,15.34,18.31,5.88,20.92,15.04,102.22,2.92,4.16,0.34,3.83,208.75,3.85,6.54,0.54,6.0,222.38,0.0,18.55,72.62,102.12,3.55,176.19
1982,5,29,9.58,72.62,0.0,18.8,13.65,16.23,18.55,4.62,21.13,16.51,102.12,3.55,4.57,1.86,2.71,176.19,4.81,6.47,2.33,4.14,177.19,0.0,18.92,69.0,101.86,3.43,174.06
1982,5,30,9.28,69.0,0.0,19.17,13.12,16.15,18.92,6.37,22.08,15.72,101.86,3.43,5.2,1.48,3.73,174.06,4.81,7.84,1.65,6.2,175.06,2.04,19.61,66.0,101.08,4.23,172.5
1982,5,31,9.64,66.0,2.04,20.33,13.54,16.94,19.61,6.41,23.59,17.19,101.08,4.23,5.54,2.08,3.47,172.5,5.91,8.01,2.33,5.68,173.25,6.13,19.29,77.81,100.89,6.23,222.94
1982,6,1,10.99,77.81,6.13,19.59,15.59,17.59,19.29,3.48,21.23,17.76,100.89,6.23,8.71,1.97,6.75,222.94,8.0,10.68,2.92,7.76,222.69,0.01,19.12,69.75,101.64,4.09,317.81
1982,6,2,9.7,69.75,0.01,19.51,13.75,16.63,19.12,3.61,21.37,17.76,101.64,4.09,6.37,1.35,5.02,317.81,5.6,8.06,2.04,6.02,318.0,4.32,19.45,75.19,101.82,3.63,151.06
1982,6,3,10.56,75.19,4.32,19.69,15.11,17.4,19.45,4.26,21.86,17.6,101.82,3.63,6.69,1.2,5.48,151.06,4.7,7.76,1.62,6.13,151.81,0.0,19.51,73.31,101.83,4.64,47.12
1982,6,4,9.58,73.31,0.0,18.51,13.58,16.05,19.51,3.3,20.17,16.87,101.83,4.64,7.6,1.68,5.92,47.12,5.23,8.59,1.95,6.63,47.06,0.01,19.92,68.0,101.8,3.08,94.06
1982,6,5,9.7,68.0,0.01,19.9,13.76,16.83,19.92,4.8,22.11,17.3,101.8,3.08,4.48,0.98,3.5,94.06,3.98,6.42,1.38,5.05,94.44,0.0,20.52,74.31,101.97,3.28,51.69
1982,6,6,10.5,74.31,0.0,19.98,14.98,17.48,20.52,4.98,22.38,17.4,101.97,3.28,4.35,2.12,2.23,51.69,4.06,5.41,2.41,3.01,51.94,0.07,20.81,71.19,101.54,3.42,160.38
1982,6,7,10.68,71.19,0.07,20.8,15.22,18.01,20.81,6.41,23.62,17.22,101.54,3.42,5.72,0.85,4.87,160.38,4.93,8.51,0.96,7.55,160.75,0.0,20.99,73.94,101.18,6.38,299.44
1982,6,8,11.41,73.94,0.0,21.11,16.24,18.67,20.99,3.02,22.65,19.64,101.18,6.38,9.2,1.8,7.4,299.44,7.95,11.34,2.56,8.78,299.44,0.02,22.21,67.75,101.58,3.04,173.5
1982,6,9,11.47,67.75,0.02,22.76,16.36,19.56,22.21,5.74,25.41,19.67,101.58,3.04,6.1,1.14,4.96,173.5,4.0,7.62,1.61,6.02,173.44,0.0,22.91,66.81,101.29,2.64,206.69
1982,6,10,11.35,66.81,0.0,22.97,16.11,19.54,22.91,6.59,26.99,20.4,101.29,2.64,6.02,0.33,5.7,206.69,3.12,6.91,0.42,6.48,204.06,0.19,23.33,71.25,100.93,4.26,214.06
1982,6,11,12.51,71.25,0.19,23.3,17.59,20.44,23.33,6.05,26.47,20.42,100.93,4.26,12.77,0.2,12.57,214.06,5.14,14.99,0.21,14.77,217.38,0.04,21.82,77.19,101.59,8.88,250.12
1982,6,12,11.84,77.19,0.04,21.05,16.85,18.95,21.82,2.88,22.4,19.51,101.59,8.88,10.21,7.45,2.76,250.12,10.39,11.87,8.88,2.98,280.12,0.09,21.51,69.81,101.92,5.04,85.5
1982,6,13,10.5,69.81,0.09,20.76,15.01,17.88,21.51,3.39,22.48,19.09,101.92,5.04,7.94,3.14,4.8,85.5,5.82,9.41,3.61,5.8,85.62,0.02,22.16,61.94,101.24,3.15,130.94
1982,6,14,10.01,61.94,0.02,21.93,14.19,18.06,22.16,6.46,24.98,18.51,101.24,3.15,4.61,1.17,3.45,130.94,4.02,6.3,1.68,4.62,132.0,0.2,22.78,64.12,101.0,3.08,122.62
1982,6,15,11.17,64.12,0.2,23.12,15.8,19.47,22.78,5.09,25.9,20.8,101.0,3.08,4.61,0.55,4.05,122.62,4.19,6.98,0.73,6.25,123.19,0.0,23.18,70.94,101.25,3.83,105.19
1982,6,16,12.21,70.94,0.0,23.21,17.24,20.23,23.18,6.3,26.77,20.47,101.25,3.83,7.11,1.74,5.37,105.19,4.68,8.29,2.32,5.97,105.81,0.0,23.15,70.56,101.02,3.95,125.75
1982,6,17,12.15,70.56,0.0,23.1,17.11,20.1,23.15,6.5,26.52,20.03,101.02,3.95,6.08,2.12,3.96,125.75,5.25,7.3,2.6,4.7,126.56,0.02,21.94,80.12,101.06,11.66,311.5
1982,6,18,12.21,80.12,0.02,20.81,17.24,19.03,21.94,2.66,21.92,19.26,101.06,11.66,14.24,2.98,11.27,311.5,13.48,16.35,3.44,12.91,311.62,0.0,21.39,76.38,101.26,10.61,351.88
1982,6,19,11.23,76.38,0.0,20.31,15.97,18.14,21.39,3.17,22.29,19.12,101.26,10.61,12.73,9.62,3.12,351.88,12.34,14.85,11.2,3.66,351.81,0.0,21.18,68.94,101.9,5.34,93.94
1982,6,20,10.07,68.94,0.0,20.37,14.37,17.37,21.18,3.56,21.99,18.43,101.9,5.34,9.42,2.21,7.2,93.94,6.18,11.25,2.49,8.76,93.88,0.0,21.76,66.06,101.53,2.39,119.88
1982,6,21,10.31,66.06,0.0,21.37,14.64,18.01,21.76,5.73,24.05,18.33,101.53,2.39,4.2,0.75,3.44,119.88,3.04,5.27,0.87,4.4,120.31,0.0,21.56,77.06,101.27,5.15,206.0
1982,6,22,11.78,77.06,0.0,20.92,16.69,18.8,21.56,3.8,23.3,19.5,101.27,5.15,10.02,2.84,7.17,206.0,6.1,11.74,3.17,8.57,205.62,0.0,21.71,77.75,101.41,5.59,163.12
1982,6,23,12.15,77.75,0.0,21.3,17.19,19.24,21.71,3.41,22.87,19.45,101.41,5.59,11.85,4.5,7.35,163.12,6.94,13.78,5.62,8.16,163.5,3.4,20.95,76.06,101.52,6.22,346.19
1982,6,24,11.23,76.06,3.4,20.39,15.97,18.18,20.95,3.34,21.81,18.48,101.52,6.22,12.73,1.84,10.89,346.19,7.14,14.66,2.16,12.5,346.31,0.0,22.24,73.44,101.23,4.12,191.88
1982,6,25,11.84,73.44,0.0,21.86,16.76,19.31,22.24,6.02,24.55,18.52,101.23,4.12,6.41,2.26,4.15,191.88,5.3,8.35,2.64,5.71,192.81,0.0,22.4,78.38,100.9,4.34,195.06
1982,6,26,13.12,78.38,0.0,22.37,18.37,20.37,22.4,4.09,24.39,20.3,100.9,4.34,5.84,1.84,3.99,195.06,5.79,8.15,2.71,5.44,196.0,0.61,21.71,83.88,101.12,7.74,179.38
1982,6,27,12.88,83.88,0.61,20.95,18.09,19.52,21.71,2.04,22.05,20.01,101.12,7.74,8.95,6.68,2.27,179.38,8.95,10.27,7.83,2.45,179.38,0.24,22.08,76.31,101.24,4.37,202.88
1982,6,28,11.9,76.31,0.24,21.24,16.83,19.04,22.08,3.55,22.8,19.25,101.24,4.37,7.62,0.66,6.97,202.88,4.97,8.71,0.72,7.99,217.44,0.1,23.09,70.0,101.34,3.55,204.19
1982,6,29,12.08,70.0,0.1,22.96,17.11,20.03,23.09,5.55,25.44,19.89,101.34,3.55,4.68,1.62,3.05,204.19,4.55,6.55,1.82,4.73,205.25,0.0,24.15,69.69,101.39,1.89,132.12
1982,6,30,12.33,69.69,0.0,23.44,17.48,20.46,24.15,5.0,25.67,20.68,101.39,1.89,2.98,0.75,2.23,132.12,2.26,3.72,0.83,2.9,132.5,0.0,24.77,65.06,101.13,2.84,184.75
1982,7,1,12.21,65.06,0.0,24.31,17.23,20.77,24.77,5.23,26.69,21.47,101.13,2.84,5.02,1.11,3.91,184.75,3.62,6.16,1.21,4.95,186.06,0.0,25.21,67.5,100.72,3.34,195.62
1982,7,2,13.49,67.5,0.0,25.35,18.73,22.04,25.21,5.56,28.24,22.68,100.72,3.34,4.71,2.27,2.44,195.62,4.39,6.05,2.87,3.19,196.62,0.01,24.93,74.62,100.59,3.78,160.12
1982,7,3,14.47,74.62,0.01,24.86,19.82,22.33,24.93,4.95,27.51,22.55,100.59,3.78,8.63,1.83,6.81,160.12,4.79,10.02,2.13,7.88,161.0,0.2,23.48,82.19,101.13,9.84,250.38
1982,7,4,14.4,82.19,0.2,23.12,19.84,21.48,23.48,2.69,24.05,21.35,101.13,9.84,12.87,7.14,5.73,250.38,11.42,15.04,8.26,6.78,250.75,0.04,23.09,84.81,101.02,8.1,194.0
1982,7,5,14.4,84.81,0.04,22.58,19.86,21.23,23.09,2.48,23.8,21.31,101.02,8.1,10.01,5.86,4.15,194.0,9.39,11.45,6.71,4.73,194.25,0.01,23.39,81.0,100.74,5.95,234.56
1982,7,6,13.79,81.0,0.01,22.67,19.13,20.9,23.39,4.23,25.27,21.04,100.74,5.95,9.02,3.23,5.8,234.56,6.96,10.34,3.89,6.45,248.62,0.0,23.19,77.31,101.47,4.93,216.06
1982,7,7,12.82,77.31,0.0,22.35,18.11,20.23,23.19,3.59,24.18,20.59,101.47,4.93,6.45,3.49,2.95,216.06,5.77,7.62,3.98,3.64,216.44,0.0,23.77,69.81,101.56,3.04,142.19
1982,7,8,12.02,69.81,0.0,23.04,17.05,20.04,23.77,5.24,25.58,20.33,101.56,3.04,3.9,0.77,3.12,142.19,3.82,5.16,0.74,4.41,142.31,0.0,23.83,73.75,100.98,4.41,180.06
1982,7,9,13.49,73.75,0.0,23.86,18.82,21.34,23.83,4.27,25.89,21.62,100.98,4.41,5.82,2.73,3.09,180.06,6.01,8.19,4.05,4.12,180.69,0.0,24.4,76.44,100.72,3.81,137.88
1982,7,10,14.47,76.44,0.0,24.62,19.86,22.24,24.4,7.21,29.28,22.08,100.72,3.81,6.2,1.64,4.55,137.88,4.88,7.59,1.97,5.62,138.56,0.0,24.23,80.94,100.95,7.53,224.62
1982,7,11,14.95,80.94,0.0,24.03,20.48,22.25,24.23,4.16,26.02,21.87,100.95,7.53,9.76,3.98,5.78,224.62,9.09,11.52,4.88,6.65,224.56,0.01,24.84,78.31,101.08,7.46,195.19
1982,7,12,15.01,78.31,0.01,24.62,20.51,22.56,24.84,3.2,26.01,22.8,101.08,7.46,11.63,4.24,7.39,195.19,9.02,13.93,4.98,8.95,180.19,0.0,25.55,74.94,100.88,3.53,189.94
1982,7,13,15.14,74.94,0.0,25.57,20.58,23.07,25.55,5.94,28.51,22.57,100.88,3.53,5.66,1.09,4.57,189.94,4.54,6.97,1.59,5.38,190.56,0.03,25.87,72.12,100.73,4.21,77.25
1982,7,14,14.83,72.12,0.03,26.01,20.12,23.07,25.87,6.3,29.79,23.49,100.73,4.21,7.41,0.93,6.47,77.25,5.37,9.25,1.19,8.06,78.19,0.02,25.57,79.81,100.56,6.98,73.81
1982,7,15,16.11,79.81,0.02,25.45,21.48,23.47,25.57,4.3,27.76,23.46,100.56,6.98,10.58,4.73,5.85,73.81,8.52,12.09,5.7,6.4,74.5,0.0,25.76,77.44,100.67,7.8,101.75
1982,7,16,15.81,77.44,0.0,25.7,21.23,23.47,25.76,3.91,27.9,23.99,100.67,7.8,9.86,4.08,5.78,101.75,9.3,11.65,5.64,6.01,103.25,0.0,25.34,82.5,100.74,9.09,264.06
1982,7,17,16.48,82.5,0.0,25.21,21.92,23.56,25.34,2.89,26.69,23.8,100.74,9.09,10.36,7.58,2.78,264.06,10.87,12.09,9.49,2.6,264.31,0.0,25.94,79.5,100.81,5.7,201.56
1982,7,18,16.3,79.5,0.0,25.72,21.77,23.75,25.94,4.25,27.9,23.65,100.81,5.7,9.85,1.3,8.55,201.56,7.02,11.52,1.97,9.55,201.62,0.0,26.23,81.88,101.23,6.71,112.19
1982,7,19,16.91,81.88,0.0,25.87,22.43,24.15,26.23,3.72,27.79,24.07,101.23,6.71,8.65,4.85,3.8,112.19,8.13,10.25,6.41,3.84,82.56,0.03,26.08,79.94,101.6,9.42,196.69
1982,7,20,16.48,79.94,0.03,25.92,22.08,24.0,26.08,2.91,27.4,24.48,101.6,9.42,10.86,8.59,2.27,196.69,11.11,12.75,10.14,2.6,182.0,0.0,26.06,78.94,101.19,9.47,164.69
1982,7,21,15.93,78.94,0.0,25.51,21.51,23.51,26.06,2.91,27.13,24.22,101.19,9.47,11.1,7.54,3.56,164.69,11.0,12.8,8.56,4.23,164.94,0.0,26.08,74.62,100.89,9.76,182.75
1982,7,22,15.14,74.62,0.0,25.52,20.66,23.09,26.08,2.49,26.81,24.32,100.89,9.76,10.85,8.2,2.65,182.75,11.33,12.76,9.36,3.4,168.06,0.12,25.91,74.62,100.95,6.97,31.06
1982,7,23,14.83,74.62,0.12,25.15,20.3,22.73,25.91,2.61,26.68,24.07,100.95,6.97,9.93,5.06,4.87,31.06,8.0,11.68,6.1,5.58,31.44,0.0,25.9,75.94,100.88,5.34,12.75
1982,7,24,15.38,75.94,0.0,25.45,20.87,23.16,25.9,3.48,27.33,23.85,100.88,5.34,8.8,3.3,5.49,12.75,6.52,10.41,4.45,5.97,12.75,0.0,25.92,69.0,100.77,4.88,175.75
1982,7,25,13.92,69.0,0.0,25.42,19.25,22.33,25.92,3.57,27.29,23.72,100.77,4.88,7.6,3.02,4.59,175.75,5.96,8.59,4.27,4.32,175.75,0.54,26.23,74.44,100.73,4.92,142.06
1982,7,26,14.47,74.44,0.54,24.76,19.9,22.33,26.23,1.91,25.63,23.72,100.73,4.92,6.32,3.39,2.93,142.06,5.5,7.17,4.02,3.16,142.31,0.23,26.64,70.69,100.88,3.52,46.38
1982,7,27,13.98,70.69,0.23,25.11,19.39,22.25,26.64,2.94,26.55,23.61,100.88,3.52,4.56,2.18,2.38,46.38,3.88,5.09,2.46,2.64,47.19,1.39,26.71,68.56,100.78,6.09,44.25
1982,7,28,13.79,68.56,1.39,25.44,19.17,22.3,26.71,3.27,27.04,23.76,100.78,6.09,10.01,3.99,6.02,44.25,6.83,11.77,4.69,7.08,44.75,0.21,25.76,71.0,100.76,7.83,13.69
1982,7,29,13.49,71.0,0.21,24.4,18.8,21.6,25.76,1.62,25.26,23.62,100.76,7.83,10.17,6.67,3.51,13.69,8.8,11.85,7.23,4.62,14.38,0.18,25.87,75.06,100.42,8.24,333.69
1982,7,30,14.65,75.06,0.18,24.76,20.04,22.4,25.87,2.25,25.92,23.67,100.42,8.24,9.69,7.21,2.48,333.69,9.4,11.14,7.98,3.16,333.75,0.01,26.0,71.5,100.35,4.1,190.0
1982,7,31,13.67,71.5,0.01,24.48,18.94,21.7,26.0,2.7,25.88,23.17,100.35,4.1,8.1,0.21,7.89,190.0,4.56,9.47,0.16,9.3,189.81,0.21,25.85,72.94,100.61,3.48,91.38
1982,8,1,13.49,72.94,0.21,23.92,18.76,21.34,25.85,3.3,25.92,22.62,100.61,3.48,7.74,1.27,6.46,91.38,3.81,8.48,1.25,7.23,90.56,0.0,26.09,66.62,100.93,2.87,105.19
1982,8,2,12.82,66.62,0.0,24.64,18.0,21.32,26.09,4.23,26.48,22.24,100.93,2.87,5.64,0.56,5.08,105.19,3.07,5.98,0.59,5.38,106.19,0.0,26.76,66.69,100.84,2.7,154.5
1982,8,3,14.1,66.69,0.0,26.2,19.46,22.83,26.76,4.59,28.51,23.91,100.84,2.7,4.09,0.94,3.16,154.5,3.34,5.76,1.02,4.73,156.69,0.0,26.04,76.0,100.62,7.48,324.81
1982,8,4,14.95,76.0,0.0,24.93,20.33,22.63,26.04,3.24,27.19,23.95,100.62,7.48,11.11,0.53,10.58,324.81,8.49,12.69,0.53,12.16,324.44,0.0,26.23,70.0,100.9,7.07,207.38
1982,8,5,13.98,70.0,0.0,25.28,19.37,22.33,26.23,2.6,26.72,24.12,100.9,7.07,8.05,6.39,1.66,207.38,8.12,9.13,7.02,2.12,222.19,0.0,26.58,67.75,101.04,4.14,72.12
1982,8,6,13.79,67.75,0.0,25.67,19.19,22.44,26.58,3.73,27.51,23.79,101.04,4.14,6.26,3.39,2.87,72.12,4.81,7.67,3.7,3.98,72.5,0.01,26.4,69.44,100.84,5.02,54.94
1982,8,7,13.79,69.44,0.01,25.2,19.12,22.16,26.4,3.96,27.05,23.09,100.84,5.02,8.47,3.15,5.32,54.94,5.66,9.94,3.68,6.27,55.12,0.06,25.76,73.56,100.98,11.41,109.62
1982,8,8,14.04,73.56,0.06,24.5,19.48,21.99,25.76,3.18,25.81,22.63,100.98,11.41,14.35,7.88,6.47,109.62,13.12,16.74,9.33,7.41,109.94,0.77,25.25,69.69,101.55,10.27,180.0
1982,8,9,12.57,69.69,0.77,23.68,17.76,20.72,25.25,4.02,25.37,21.35,101.55,10.27,14.41,7.8,6.62,180.0,11.83,16.69,9.37,7.32,180.38,0.0,25.58,59.81,101.9,4.2,65.0
1982,8,10,10.74,59.81,0.0,23.72,15.38,19.55,25.58,2.72,25.14,22.42,101.9,4.2,7.59,2.45,5.14,65.0,4.69,9.12,2.37,6.75,64.69,0.0,25.71,52.25,101.8,2.4,101.31
1982,8,11,9.64,52.25,0.0,24.18,13.72,18.94,25.71,4.7,26.38,21.69,101.8,2.4,3.54,1.32,2.22,101.31,2.5,3.53,1.39,2.14,102.31,0.0,26.27,54.0,101.19,2.91,129.12
1982,8,12,10.93,54.0,0.0,25.62,15.51,20.57,26.27,4.46,27.83,23.37,101.19,2.91,5.7,0.36,5.34,129.12,3.2,6.39,0.42,5.97,130.88,0.29,25.57,70.75,101.15,8.76,290.0
1982,8,13,13.43,70.75,0.29,24.39,18.7,21.55,25.57,1.27,25.12,23.85,101.15,8.76,11.51,0.86,10.65,290.0,10.07,13.12,1.0,12.12,289.69,0.04,25.26,59.62,101.88,5.46,27.06
1982,8,14,10.74,59.62,0.04,23.68,15.34,19.51,25.26,3.02,24.76,21.76,101.88,5.46,8.84,2.71,6.13,27.06,6.2,10.64,3.11,7.54,26.94,0.0,25.23,54.69,101.97,2.97,104.88
1982,8,15,9.7,54.69,0.0,23.58,13.82,18.69,25.23,4.84,25.73,20.9,101.97,2.97,4.7,1.81,2.88,104.88,3.2,4.84,1.89,2.95,104.44,0.14,25.07,55.94,101.75,3.38,146.38
1982,8,16,10.25,55.94,0.14,24.01,14.62,19.32,25.07,4.61,26.27,21.67,101.75,3.38,5.23,1.21,4.02,146.38,3.63,5.52,1.34,4.18,147.25,0.09,25.13,53.06,101.23,3.52,159.62
1982,8,17,10.01,53.06,0.09,24.42,14.19,19.3,25.13,4.34,26.71,22.37,101.23,3.52,5.38,0.5,4.88,159.62,3.95,5.88,0.51,5.38,160.75,0.0,25.81,65.38,100.9,3.55,219.06
1982,8,18,12.88,65.38,0.0,25.18,17.97,21.58,25.81,6.23,28.83,22.6,100.9,3.55,6.73,0.94,5.79,219.06,4.19,7.86,0.85,7.01,234.62,0.0,26.29,72.88,101.22,4.12,223.81
1982,8,19,14.65,72.88,0.0,25.53,20.12,22.82,26.29,4.7,27.84,23.15,101.22,4.12,6.8,0.91,5.91,223.81,4.88,8.0,1.06,6.93,224.19,0.0,26.94,67.62,101.23,2.62,147.94
1982,8,20,13.98,67.62,0.0,26.08,19.4,22.74,26.94,5.46,28.81,23.34,101.23,2.62,4.15,0.16,3.99,147.94,2.98,4.94,0.16,4.77,148.25,0.01,26.26,77.81,101.09,8.22,276.75
1982,8,21,15.69,77.81,0.01,25.44,21.21,23.32,26.26,3.38,27.04,23.66,101.09,8.22,13.8,1.04,12.77,276.75,9.46,16.16,1.15,15.02,276.88,0.0,25.51,72.81,101.23,11.22,111.56
1982,8,22,14.53,72.81,0.0,25.32,19.94,22.63,25.51,2.41,26.79,24.38,101.23,11.22,13.56,9.99,3.57,111.56,12.96,15.77,11.59,4.18,112.31,0.02,25.31,70.12,101.35,7.38,38.75
1982,8,23,13.67,70.12,0.02,25.01,18.97,21.99,25.31,3.44,26.65,23.21,101.35,7.38,9.75,5.89,3.86,38.75,8.53,11.23,6.85,4.38,40.19,0.0,24.98,64.31,101.22,4.87,91.94
1982,8,24,12.57,64.31,0.0,25.12,17.66,21.39,24.98,3.8,27.02,23.23,101.22,4.87,6.61,2.33,4.29,91.94,6.02,8.4,3.27,5.12,92.44,0.0,24.56,69.06,101.03,4.71,116.0
1982,8,25,13.12,69.06,0.0,24.58,18.37,21.48,24.56,4.29,26.78,22.5,101.03,4.71,6.62,2.05,4.56,116.0,5.83,8.56,2.29,6.27,116.69,0.0,25.09,69.62,101.0,3.31,114.38
1982,8,26,13.55,69.62,0.0,25.0,18.84,21.92,25.09,5.23,27.68,22.45,101.0,3.31,4.93,1.95,2.99,114.38,4.2,5.97,2.18,3.8,115.25,0.0,25.53,68.19,101.18,3.7,106.12
